,ztfname,redshift,redshift_err,source,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,cov_t0_x0,cov_t0_x1,cov_t0_c,cov_x0_x1,cov_x0_c,cov_x1_c,mwebv,mwr_v,mwebv_err,fitprob,ra,dec,sn_type,sub_type,lccoverage_flag,fitquality_flag,iau_name,frac_fitted
1451,ZTF19abangub,0.08007419,1.726e-05,z_gal,58672.14222274934,0.000859599,1.0941013515278586,-0.135708208,0.3061585921059304,2.922902169768708e-05,0.2737675875020717,0.033372976,-6.87E-07,-0.049774054,-4.13E-05,-1.90E-06,-7.99E-07,0.001506217,0.011977368,3.1,0,0.1022504814814687,197.112926,23.114417,snia-cosmo,norm,1,1,2019ige,100
1452,ZTF19abangws,0.04685657,1.03e-05,z_gal,58668.61648,0.001349739,0.4847240718152497,0.1451393201527121,0.1450430629920447,5.463081012821317e-05,0.2406387194825568,0.036332474,-1.68E-06,0.018075866,0.000585022,-6.53E-06,-1.64E-06,0.002231175,0.024286596,3.1,0,0.5564693699444082,188.544002,15.965076,snia-cosmo,norm,1,1,2019iaz,100
1453,ZTF19abanlgl,0.1099607,0.00042007,z_nonSEDm,58666.00596053296,0.000252868,-0.880496003,0.1373699910542774,0.9527202697572648,1.7616011096801675e-05,1.7105224856822212,0.07530631,-7.50E-06,1.4425375336743598,-0.019733244,-1.95E-05,-4.24E-07,-0.030981967,0.04284784,3.1,0,0.9986314009819868,201.515917,-9.571833,snia,,1,0,,100
1454,ZTF19abaosan,0.04723554,1.44e-05,z_gal,58673.27796866529,0.00207855,0.4146415418059964,-0.057523975,0.1077796908029995,6.815653200979515e-05,0.1366465663823862,0.029612802,1.4414237433422636e-07,-0.001881381,-4.24E-05,-2.55E-06,-1.72E-06,0.000540743,0.032375019,3.1,0,0.1236715252644195,229.810693,7.866385,snia-cosmo,norm,1,1,2019igg,100
1455,ZTF19abasxkg,0.0388,0.00022361,z_override,58668.59044628701,0.003451605,-0.702150353,-0.055613884,0.1089195510212448,0.000116728,0.088404264,0.030093103,-2.15E-07,-0.001068696,-9.50E-05,-2.48E-06,-2.95E-06,9.720962550097324e-05,0.038571929,3.1,0,0.001348012,23.421549,38.021382,snia-cosmo,norm,1,1,2019ibb,100
1456,ZTF19abattvp,0.07465164,0.0001804,z_gal,58662.16648056117,0.000591479,-0.021303802,0.1284639277441804,0.3343907734961249,2.1239552948100652e-05,0.2087704094054961,0.032936879,-9.00E-07,-0.022839927,-0.000445301,-5.74E-07,-5.52E-07,-0.000622159,0.041258012,3.1,0,0.054778816,329.547899,-11.449772,snia-cosmo,norm,1,1,2019iax,100
1457,ZTF19abatvit,0.1004535,2.275e-05,z_gal,58670.18503585729,0.000533593,0.2266895801255248,-0.117212275,0.2802764564294193,2.2356618970906987e-05,0.2675311371198079,0.039785168,1.1331618503101277e-06,-0.026175295,-0.001318159,-2.59E-06,-6.87E-07,0.000844543,0.056786909,3.1,0,0.082064432,335.547264,-4.006714,snia-cosmo,norm,1,1,2019ihl,100
1458,ZTF19abaukyt,0.07160162,2.256e-05,z_gal,58667.923278042654,0.000451015,-2.275516419,0.2673109023948032,0.110520919,1.4539875765117778e-05,0.1452168323432796,0.031473301,-2.10E-07,0.004789176,0.000476813,-3.35E-07,-3.76E-07,0.000364375,0.00679567,3.1,0,3.137565090614893e-07,245.605104,44.78554,snia-cosmo,norm,1,1,2019kdf,100
1459,ZTF19abauzma,0.07079154,1.352e-05,z_gal,58672.20525969186,0.000661049,-0.29980139,0.067468971,0.1455876083637122,2.359734688504693e-05,0.1845557186377555,0.030881367,3.894361659399121e-07,0.001166914,-0.000511333,-1.45E-06,-6.17E-07,0.000987897,0.033364655,3.1,0,0.732569179,239.113313,19.168425,snia-cosmo,norm,1,1,2019iln,100
1460,ZTF19abbvzgr,0.04959426,1.459e-05,z_gal,58674.38836446319,0.001392126,-1.984550547,-0.035759793,0.044109011,4.145803596707152e-05,0.050015505,0.026962297,1.5441177698060697e-07,0.000113587,-0.000148498,2.87707461077638e-08,-9.62E-07,-0.000112055,0.029677708,3.1,0,0.9996308790746234,262.822497,36.450575,snia-cosmo,norm,1,1,2019iml,100
1461,ZTF19abbwbrw,0.11176539,0.00385519,z_snid,58674.83971740028,0.000301421,0.4240630581028231,0.020167824,0.069989614,9.129184556429818e-06,0.091869631,0.028601929,1.9025827270385466e-08,0.000609938,-3.97E-05,-9.46E-08,-2.23E-07,3.272770759896746e-05,0.009654449,3.1,0,3.841446600578078e-06,249.757224,44.091487,snia-cosmo,91t,1,1,2019kvp,100
1462,ZTF19abbyauq,0.0847,0.0028,z_snid,58671.25812,0.000563813,0.5882099305140172,0.003776791,0.2095544015464838,1.953402755222941e-05,0.157285192,0.030681026,-3.31E-07,-0.006830014,0.000198604,-7.21E-07,-5.01E-07,0.000199311,0.081580777,3.1,0,0.9089604283409204,13.634155,34.378219,snia,,1,1,2019jzt,100
1463,ZTF19abbytxa,0.05063173,0.00555698,z_snid,58668.619722319134,0.000418313,-1.528268219,0.006998156,4.556123630190996,0.000171728,5.410640333,0.3804539920389205,-0.000542505,48.73010514188597,1.5450546459764902,-0.001656087,-6.62E-05,4.251133161150475,0.024317126,3.1,0,0,176.497331,6.63493,snia-cosmo,norm,0,0,2019iif,100
1464,ZTF19abcejlc,0.06074762,0.00100499,z_override,58661.97213272554,0.000514245,-0.313419704,0.1969008186825741,0.8635723980369221,2.819265495124465e-05,0.2812296902729213,0.044505461,-1.66E-05,-0.172905172,0.016909001,2.814635309859487e-06,-9.58E-07,-0.006190723,0.020853327,3.1,0,0.2620119993624053,12.931368,-12.212736,snia,,0,1,2019hwj,100
1465,ZTF19abcejoa,0.08959778,0.00287446,z_snid,58676.209559167466,0.000553042,1.522642533765444,-0.00036147,0.2200736096601758,1.917519130142291e-05,0.1951190259538955,0.034319625,1.2405407584472189e-07,-0.018747477,-0.000308698,-1.14E-06,-5.04E-07,2.3470314130812983e-05,0.017090783,3.1,0,0.6039951087182784,9.966391,-13.266217,snia-cosmo,91t,1,1,2019kgs,100
1466,ZTF19abcfezc,0.03504283,1.333e-05,z_gal,58283.27210398438,0.003393728,-0.237721237,0.024754045,13.56373572783923,0.014279049,2.127593547262107,0.8617999871135807,-0.561403269,69.25506406923411,56.06785397017513,-0.02533675,-0.019587477,2.4615233323856907,0.057304175,3.1,0,0,334.377949,11.721292,snia,,0,0,2018cti,100
1467,ZTF19abcfzdy,0.08749338,4.092e-05,z_gal,58676.22963085724,0.000468942,-0.166229055,-0.019426949,0.1476619957466027,1.7809779787226576e-05,0.2312802345606169,0.033716348,-1.94E-07,0.016763592,0.000306795,-2.02E-06,-5.15E-07,0.003215806,0.0079964,3.1,0,0.8491245912648269,219.281369,33.125753,snia-cosmo,norm,1,1,2019kpb,100
1468,ZTF19abcgdoz,0.15351861,1.38e-05,z_gal,58672.36075531322,0.000168047,1.2531113111721257,-0.052754317,0.5186587241041707,9.666114729594869e-06,0.5922934754748269,0.054160554,1.904942725451753e-07,0.074012111,-0.002449643,-3.55E-06,-4.08E-07,0.011036134,0.024663689,3.1,0,0.466443005,220.077192,26.334722,snia-cosmo,norm,1,1,,100
1469,ZTF19abciuew,0.17649019,0.00294109,z_snid,58667.71225248043,8.845366777486262e-05,-0.456269883,0.083264879,0.262342804,3.401084691662988e-06,0.2917940412316123,0.042165394,-3.67E-08,0.001640973,0.000408091,-3.62E-07,-1.07E-07,0.000509262,0.032977402,3.1,0,0.258216574,275.614188,51.099272,snia-cosmo,norm,1,1,,100
1470,ZTF19abcncdg,0.07211535,0.0028,z_snid,58679.324452331566,0.000671942,-0.358167169,-0.0735494,0.2904597201777505,2.998575186583972e-05,0.4215742725097949,0.039364017,-2.35E-06,-0.010792069,0.002707494,-5.11E-06,-1.06E-06,0.005247074,0.075541606,3.1,0,0.089231823,226.876352,-5.456702,snia-cosmo,norm,1,1,2019kbq,100
1471,ZTF19abcndvf,0.04867137,1.279e-05,z_gal,58674.10866657938,0.001195679,-1.039089337,0.1640030521106754,0.1422820844127272,4.321278432499064e-05,0.2250802972339283,0.033803891,-1.01E-06,-0.002699832,0.000619343,-2.96E-06,-1.25E-06,0.001446949,0.020637403,3.1,0,0.6430892124993959,189.274308,41.691962,snia-cosmo,norm,1,1,2019jwp,100
1472,ZTF19abcnpkt,0.08442931,0.00332866,z_snid,58675.33571249165,0.000473025,0.054516188,0.074793878,0.085724877,1.49004160837943e-05,0.1136118124306389,0.029292042,1.4830183053225294e-07,0.000750188,-0.000337323,-3.11E-07,-3.71E-07,0.000223352,0.072990167,3.1,0,0.3436956947676355,264.819861,16.152972,snia-cosmo,norm,1,1,2019kiy,100
1473,ZTF19abctnpk,0.07214521,0.00368782,z_snid,58677.01887954643,0.000433742,0.838633533,0.2268053553589006,0.1692338827087951,1.612468710381819e-05,0.1748169464460062,0.031420044,-1.29E-08,-0.002835448,-0.000199437,-1.00E-06,-4.37E-07,0.000876003,0.043389681,3.1,0,0.7883464834892772,340.46901,18.649184,snia-cosmo,norm,1,1,2019kiu,100
1474,ZTF19abcttsc,0.02287915,0.00365548,z_snid,58675.83861,0.002297128,-1.937626756,0.3530520899233178,0.1930809936384321,8.216191285188618e-05,0.069051641,0.03181505,-3.28E-06,-0.004744275,-0.000148335,2.458937857998767e-07,-2.21E-06,-0.000222087,0.118471331,3.1,0,1.5254197477182033e-19,16.675846,49.234484,snia,91bg/86G,1,0,2019klr,98.91304347826087
1475,ZTF19abcubrb,0.14752916,0.00291204,z_snid,58670.46490599963,0.00015373,-0.016160429,-0.024406997,0.3398941009982081,7.180105390674536e-06,0.3689070018896117,0.04449477,2.121053764927965e-07,-0.024877119,0.000468978,-1.14E-06,-2.38E-07,-0.000350326,0.052615161,3.1,0,0.741968284,336.492785,15.771815,snia-cosmo,norm,1,1,2019izh,100
1476,ZTF19abcunya,0.07877158,1.798e-05,z_gal,58675.16324034181,0.000334924,-3.661843423,0.056789707,0.2402939349485677,1.6487554301541305e-05,0.428905631,0.04715818,-5.34E-09,0.036768826,-7.39E-05,-2.10E-06,-6.22E-07,0.002937165,0.016877804,3.1,0,0.8631332681180381,215.138195,25.342748,snia-cosmo,norm,1,0,2019kvn,100
1477,ZTF19abcupln,0.0778868,3.244e-05,z_gal,58674.10407754671,0.000301084,-1.684658657,0.2735986340681707,0.2331130958773428,1.11305020104605e-05,0.3109245588991354,0.035795985,2.162018740213059e-07,-0.000983599,9.238500314053348e-05,-7.33E-07,-3.12E-07,0.000458502,0.027716818,3.1,0,0.057012843,242.678344,15.155894,snia,,1,1,2019kcj,100
1478,ZTF19abcvrpm,0.09772328,0.00347023,z_snid,58680.14603235848,0.000467044,0.7497354990340572,-0.074224694,0.059217592,1.36960657422507e-05,0.08112545,0.027203736,4.376436760026275e-08,0.001334918,-8.62E-05,-8.31E-08,-3.17E-07,-5.04E-05,0.009774904,3.1,0,0.2439850074851232,247.505392,36.964699,snia-cosmo,norm,1,1,2019kvl,100
1479,ZTF19abcyqpk,0.08836113,0.00015044,z_gal,58664.35785,0.000470891,-1.799417431,-0.021980586,1.2216819598070288,4.06240404245117e-05,0.4488908939401558,0.055717734,-4.22E-05,-0.376413752,0.046203782,8.187256170888614e-06,-2.12E-06,-0.007068014,0.058749064,3.1,0,0.9999999994187028,303.783006,-8.457243,snia-cosmo,norm,0,0,2019kaf,100
1480,ZTF19abdcbwl,0.11879511,0.00332866,z_snid,58674.90011105927,0.000303217,0.4683463132953298,-0.022496776,0.2333216094630188,1.0610171690708154e-05,0.2141996280467024,0.034514362,-1.20E-07,-0.010968551,8.356063974679595e-05,-5.22E-07,-2.97E-07,-2.79E-05,0.060677275,3.1,0,0.9999999920963604,357.00919,33.735718,snia-cosmo,norm,1,1,2019ikc,100
1481,ZTF19abddqhy,0.07366032,2.251e-05,z_gal,58677.71658157391,0.000750889,0.8103043705063021,-0.014858291,0.2519607260255725,3.066159998805243e-05,0.3873084063092823,0.040246143,-2.52E-06,0.058931338,0.00287671,-6.33E-06,-9.87E-07,0.005384532,0.066877348,3.1,0,0.980392563,216.435738,-3.233019,snia-cosmo,norm,1,1,2019kcv,100
1482,ZTF19abdduix,0.09310933,0.00308707,z_snid,58676.89073133521,0.000591366,1.284405028299712,-0.105957124,0.237391739,2.137388780888602e-05,0.3234482095052609,0.038413513,-9.80E-07,0.035726647,0.00210334,-2.99E-06,-6.47E-07,0.003889313,0.01485789,3.1,0,0.1590787201530712,183.171186,38.831201,snia-cosmo,91t,1,1,2019kju,100
1483,ZTF19abdehcz,0.11562526,0.00043015,z_nonSEDm,58674.22567431412,0.000498335,-3.951985126,-0.27202421,1.6892492258630227,5.078394354862733e-05,5.044299813522937,0.1096071129208242,-6.87E-05,5.927791893140523,0.1365359017015004,-0.000158144,-4.71E-06,0.2717303521937415,0.016529139,3.1,0,0.4220873278557194,184.818305,4.976171,snia-cosmo,norm,0,0,2019ldl,100
1484,ZTF19abdgpuv,0.10118967,0.00315317,z_snid,58667.89965330149,0.000566045,0.3669444476398621,-0.139664347,0.4098241261854127,1.8874390979610283e-05,0.1709217260865568,0.02997456,-3.06E-06,-0.056583871,0.002033829,8.758337961704488e-07,-4.71E-07,-0.000805949,0.025156223,3.1,0,0.5449144972346321,251.692271,32.352559,snia-cosmo,norm,0,1,2019iew,100
1485,ZTF19abdjsss,0.09188948,0.00042032,z_nonSEDm,58673.97006770268,0.000673976,0.8787816577925255,-0.112961595,0.3884434289720957,3.0239709202798152e-05,0.3674686114061569,0.04052285,5.546608826221804e-06,-0.105654113,-0.005736894,-6.82E-06,-1.04E-06,0.006177436,0.02183916,3.1,0,0.3043167929862824,329.953998,-27.151268,snia-cosmo,norm,1,1,2019kgw,100
1486,ZTF19abdjwtv,0.08571345,0.00464004,z_snid,58675.92869761169,0.000476893,-1.795849003,0.069379642,0.2658106395283539,2.6587536569023352e-05,0.3331098308071846,0.049885023,3.1905994044990523e-06,-0.02511599,-0.005323932,-5.22E-06,-1.15E-06,0.007083063,0.049632159,3.1,0,0.003250988,316.374819,-20.852395,snia,,1,1,2019kpe,100
1487,ZTF19abdkbwy,0.09222776,0.00344093,z_snid,58675.52287655757,0.000541403,1.3393899823165265,-0.01159271,0.2945101859659189,2.4083089444603196e-05,0.3453888964270251,0.042154775,1.0738928198408925e-06,-0.037372134,-0.002060523,-4.64E-06,-8.05E-07,0.00444514,0.041988278,3.1,0,0.2543269144983021,310.673724,-20.932277,snia-cosmo,norm,1,1,2019iue,100
1488,ZTF19abdkcib,0.1048,0.00014142,z_override,58678.74484442127,0.000529877,0.7803463749504457,-0.128256444,0.3976116023914073,1.929832717311819e-05,0.274440896,0.035268787,-2.33E-07,-0.080323008,-0.00099834,-1.31E-06,-5.50E-07,0.001274097,0.040353725,3.1,0,0.9056480722575692,6.061604,-9.268284,snia-cosmo,norm,1,1,2019kzb,100
1489,ZTF19abdkcts,0.02678112,0.00283593,z_snid,58629.99999175247,0.006292388,-0.936238881,0.001518102,18.068703977700352,0.001109117,1.2593369554178286,0.1121250839222457,3.367001160343605e-07,0.000254657,-1.51E-05,-0.001339463,8.416502904090464e-05,-0.122994215,0.019308984,3.1,0,0,12.279282,-13.767353,snia,,0,0,2019hgv,100
1490,ZTF19abdkdir,0.09915344,0.00161654,z_SEDm,58678.10398892863,0.000474215,0.676853837,-0.051024861,0.2133663886415888,1.829605378542433e-05,0.2455424563849946,0.037588873,3.433420267959225e-07,-0.002992802,-0.001362925,-1.91E-06,-5.60E-07,0.001811125,0.024905396,3.1,0,0.3811001675845175,16.478364,0.345197,snia-cosmo,91t,1,1,2019kph,100
1491,ZTF19abdkdoz,0.04073334,1.071e-05,z_gal,58632,0.003243537,-1.28452168,0.1140323299429359,3.021672228565876,0.000796032,1.429484586376729,0.1442782624137513,-5.02E-11,1.212353636124122e-07,-2.89E-09,-0.001117418,8.488334516046075e-05,-0.182459618,0.046802278,3.1,0,0.3612189612550871,21.269723,-2.503076,snia,,0,0,2019hkc,100
1492,ZTF19abdkecj,0.06800262,1.515e-05,z_gal,58667.590965640426,0.000854141,-0.153674846,0.029083453,0.5014528553801938,3.259134839249194e-05,0.1806508073788146,0.03319187,-7.34E-06,-0.06084722,0.002641686,1.1562779225890326e-06,-8.64E-07,-0.001010754,0.030877476,3.1,0,0.9229674923225888,19.686404,9.205901,snia-cosmo,norm,1,1,2019kjz,100
1493,ZTF19abdketn,0.11986846,0.00297321,z_snid,58667.51857442277,0.000322248,2.212177460487408,-0.026511406,1.3078010759745666,1.4994129703415432e-05,0.5860888751773066,0.042230103,-1.07E-05,-0.633670702,0.013094292,2.624044638858213e-06,-4.56E-07,-0.006393442,0.03081961,3.1,0,0.3923237557677748,20.671331,11.388835,snia,,1,0,2019kpl,100
1494,ZTF19abdkfqe,0.02754906,1.667e-05,z_gal,58628.42329337018,0.006317822,-0.590831994,-0.001285471,18.272263969545747,0.002762009,2.7522900502855183,0.2358222191090908,-0.030265726,-18.88637654,-1.109678954,-0.003677127,0.000529879,-0.517322955,0.066018157,3.1,0,0,31.483337,18.445011,snia,,0,0,2019hzv,100
1495,ZTF19abdkfxp,0.02975058,0.0001338,z_gal,58622.470865614254,,,,,,,,,,,,,,0.074844928,3.1,0,,27.191571,20.268083,snia,,,,2019hjv,
1496,ZTF19abdkgns,0.08615554,2.042e-05,z_gal,58680.36998,0.00079473,0.8581371238282272,-0.082839372,0.1127196295383328,2.4155978195350392e-05,0.089737388,0.027642309,-3.89E-09,-0.004265806,-5.57E-05,-3.03E-07,-5.70E-07,4.6038985966300976e-05,0.030895022,3.1,0,0.000109289,23.105405,34.501584,snia-cosmo,norm,1,1,2019kpo,100
1497,ZTF19abdlqbu,0.12718377,1.595e-05,z_gal,58676.54471867203,0.000398739,-0.074565682,-0.143030457,0.1984368012235791,1.5201338292316176e-05,0.2720495348007957,0.042019349,-9.02E-07,0.032263814,0.001922567,-1.98E-06,-4.86E-07,0.003182063,0.010949613,3.1,0,0.8379282921270257,194.953925,41.271341,snia-cosmo,norm,1,1,,100
1498,ZTF19abdmdow,0.07615971,1.481e-05,z_gal,58683.32849723121,0.000465114,1.7446893270940056,0.199817704,0.3315950649921433,1.618066450660737e-05,0.4737410716638452,0.038227405,-1.09E-06,0.064321175,0.003326847,-2.50E-06,-4.63E-07,0.002039034,0.01853801,3.1,0,0.383379573,201.98078,15.748956,snia,,1,1,2019ldm,100
1499,ZTF19abdmfgf,0.07870752,1.345e-05,z_gal,58677.452197787694,0.00064214,-1.174638138,-0.06046069,0.1976232466113288,2.8786975920220716e-05,0.3676795766707825,0.041912893,-1.47E-06,0.037879136,0.001655628,-5.67E-06,-9.44E-07,0.004352977,0.033705479,3.1,0,0.7898718767668255,227.13523,5.843453,snia-cosmo,norm,1,1,2019kzd,100
1500,ZTF19abdogun,0.17690657,0.0035,z_snid,58675.42924484195,0.000125369,0.3865877603441254,-0.068502538,0.1957269391714362,4.429801592684029e-06,0.2270130652372124,0.039524689,1.2262090996107464e-08,0.005961871,-0.00067904,-3.49E-07,-1.29E-07,0.00046018,0.055251785,3.1,0,0.056533549,273.76359,49.955813,snia-cosmo,norm,1,1,,100
1501,ZTF19abdoznh,0.02671687,0.00564358,z_snid,58683.59931870854,0.002960839,0.3965254032322722,0.02433712,0.067813203,9.355539693508478e-05,0.064250678,0.027879564,2.132460074752355e-07,-0.000769609,-0.000122287,-6.28E-07,-2.26E-06,-3.02E-05,0.083810332,3.1,0,0.5295371592436706,267.018433,15.897009,snia-cosmo,norm,1,1,2019krx,100
1502,ZTF19abdqaao,0.0580626,1.33e-05,z_gal,58677.62016121553,0.001278562,-1.369554377,-0.073617893,0.1366015432977292,4.499642992669196e-05,0.1120735816032819,0.031501548,-5.18E-07,-0.00160949,8.819410810129387e-06,-1.29E-06,-1.18E-06,0.000263789,0.184586933,3.1,0,0.3278631007200714,347.582633,22.797128,snia-cosmo,norm,1,1,2019kit,100
1503,ZTF19abdqapq,0.10975614,1.181e-05,z_gal,58680.69233194284,0.000421771,1.3919620641502963,-0.081596578,0.1583193715232482,1.3945801671701453e-05,0.1852037364925095,0.032811607,2.695803127212694e-07,-0.00956832,-0.000462047,-7.72E-07,-3.57E-07,-2.12E-05,0.047266342,3.1,0,1.8821125749900006e-60,340.739706,29.606441,snia-cosmo,norm,1,0,,95.27027027027027
1504,ZTF19abdrwsz,0.02615929,1.138e-05,z_gal,58682.649118694935,0.00547147,-1.777123098,-0.028644251,0.1590839352866169,0.000193598,0.090234588,0.031782819,-3.59E-06,-0.002377215,-0.000238166,-2.32E-06,-5.16E-06,-8.16E-05,0.055398404,3.1,0,0.9812158679781156,333.682945,13.86474,snia-cosmo,norm,1,1,2019krv,100
1505,ZTF19abdsnmj,0.09339619,0.00302696,z_snid,58677.34623591952,0.000491615,2.488017512575546,-0.080715415,5.505703363891371,4.642523116932921e-05,7.990663067788852,0.1094445203198037,-0.000118561,30.33772548910915,0.4580790112357808,-0.000156171,-3.74E-06,0.4821783877056917,0.057474325,3.1,0,0.7736784824138757,199.000019,-14.904305,snia,,0,0,2019kau,100
1506,ZTF19abdsntm,0.02486288,1.057e-05,z_gal,58676.90776538776,0.007084866,-1.180081501,-0.018599669,7.238799320730322,0.001156762,6.042958181415992,0.5355576192653588,-0.000418988,48.26630389806781,1.2887168329178555,0.012012847,-0.000653068,-4.033721831,0.018675935,3.1,0,0,183.544559,-0.846005,snia-cosmo,norm,0,0,2019kcx,100
1507,ZTF19abdsqmf,0.11499613,0.00043397,z_nonSEDm,58675.64939606343,0.000399229,-1.589691984,-0.045658274,6.548453225517733,0.000222381,7.379556558867609,0.4733424899611395,-0.00091628,101.5986059569334,2.571934323379234,-0.00319949,-0.000114624,8.120604963922528,0.069791846,3.1,0,0,210.820495,-23.531048,snia-cosmo,norm,0,0,2019kro,100
1508,ZTF19abdvpfj,0.09265461,0.00152286,z_SEDm,58682.02180921777,0.000535025,0.1990778440260613,-0.064464505,0.098329957,1.69745904467605e-05,0.1461905081706501,0.029965789,2.615770289443588e-08,0.002932021,-0.000114181,-6.81E-07,-4.23E-07,0.000693799,0.020508387,3.1,0,0.9719982188741936,247.810802,34.366661,snia-cosmo,norm,1,1,2019kfj,100
1509,ZTF19abdyawn,0.03898877,0.00159681,z_SEDm,58685.799034584445,0.002322409,0.5079044141390117,0.2047242581300729,0.1139693770601297,8.07072105351418e-05,0.099841071,0.031361388,1.8995194210381745e-07,-0.002624484,-0.000121456,-9.51E-07,-2.19E-06,-0.000209703,0.2762392725054348,3.1,0,0.000202247,332.341745,44.974972,snia-cosmo,norm,1,1,2019kyy,100
1510,ZTF19abdyyut,0.03830531,1.324e-05,z_gal,58666.417522631054,0.001655557,-0.989835596,0.027030032,0.9261126995916128,0.000100366,0.1875566778747789,0.037727906,-7.27E-05,-0.113566009,0.010511091,7.131395933253748e-06,-2.60E-06,-0.001909562,0.069008683,3.1,0,0.9721384357808084,359.568909,27.946576,snia-cosmo,norm,0,1,2019kai,100
1511,ZTF19abdzehg,0.02426003,1.012e-05,z_gal,58686.894119242446,0.006618023,0.1915640137957389,0.038861906,0.1177985745343903,0.000219324,0.082917481,0.028545976,-1.11E-06,-0.004088741,2.9726665659856032e-05,-2.24E-06,-5.50E-06,4.86828977271892e-05,0.077587058,3.1,0,0.8834051050897396,331.906915,22.061138,snia-cosmo,norm,1,1,2019kze,100
1512,ZTF19abdznxo,0.07206068,0.00425206,z_snid,58679.77576296614,0.000839358,1.4514761760759436,0.023316779,0.3170202068540675,3.200514592011436e-05,0.435198826,0.041312361,-1.20E-06,0.049944238,0.001955576,-5.92E-06,-1.01E-06,0.00501415,0.025391464,3.1,0,0.4221287181728596,196.495561,8.33312,snia,,1,1,2019koz,100
1513,ZTF19abeggfi,0.07275366,0.00015044,z_gal,58371.83790109023,0.000629341,-2.246863069,-0.015728137,0.2266569961138884,2.2798258317146137e-05,0.504206332,0.040936556,-2.59E-07,0.058165097,-0.000323816,-3.14E-06,-6.47E-07,6.951600757417904e-05,0.032934722,3.1,0,0.8823095848786883,322.884804,-27.262161,snia-cosmo,norm,1,1,2018fvq,100
1514,ZTF19abegruk,0.051976,0.00146193,z_SEDm,58656.67656202814,0.003491167,1.6952538803740622,-0.100912999,1.2798705263739976,0.000449831,0.5281077510099221,0.056473407,-0.000458439,0.002853653,0.03915975,-0.000119923,-1.84E-05,0.003520516,0.1416311304782991,3.1,0,0.8012768045083516,44.112104,29.544289,snia-cosmo,norm,0,0,2019ikw,100
